name,rank,year,industry,sector,headquarters_state,headquarters_city,market_value_mil,revenue_mil,profit_mil,asset_mil,employees,founder_is_ceo,female_ceo,newcomer_to_fortune_500,global_500
Longs Drug Stores Corporation,389,2004,Food & Drug Stores,Financials,CA,Not Available,15835.0,4526.5,948.0,19067.0,25332.0,no,no,no,no
Group 1 Automotive Inc.,390,2004,"Automotive Retailing, Services",Financials,TX,Not Available,15835.0,4518.6,948.0,19067.0,25332.0,no,no,no,no
"Laidlaw International, Inc.",391,2004,Transportation and Logistics,Financials,IL,Not Available,15835.0,4482.8,948.0,19067.0,25332.0,no,no,no,no
"Applied Materials, Inc.",392,2004,Semiconductors and Other Electronic Components,Financials,CA,Not Available,15835.0,4477.3,948.0,19067.0,25332.0,no,no,no,no
CInergy Corp.,393,2004,Utilities: Gas and Electric,Financials,OH,Not Available,15835.0,4415.9,948.0,19067.0,25332.0,no,no,no,no
Goodrich Corporation,394,2004,Aerospace & Defense,Financials,NC,Not Available,15835.0,4407.2,948.0,19067.0,25332.0,no,no,no,no
WPS Resources Corporation,395,2004,Energy,Financials,WI,Not Available,15835.0,4402.5,948.0,19067.0,25332.0,no,no,no,no
Mutual of Omaha Insurance Companies,396,2004,"Insurance: Life, Health (Mutual)",Financials,NE,Not Available,15835.0,4393.4,948.0,19067.0,25332.0,no,no,no,no
"Leggett & Platt, Incorporated",397,2004,Furniture,Financials,MO,Not Available,15835.0,4388.2,948.0,19067.0,25332.0,no,no,no,no
Pitney Bowes Inc.,398,2004,Wholesalers: Food and Grocery,Financials,WI,Not Available,15835.0,4383.3,948.0,19067.0,25332.0,no,no,no,no
"Jones Apparel Group, Inc.",399,2004,Apparel,Financials,PA,Not Available,15835.0,4375.3,948.0,19067.0,25332.0,no,no,no,no
"Harrah's Entertainment, Inc.",400,2004,"Hotels, Casinos, Resorts",Financials,NV,Not Available,15835.0,4363.9,948.0,19067.0,25332.0,no,no,no,no
Avaya Inc.,401,2004,Network and Other Communications Equipment,Financials,NJ,Not Available,15835.0,4338.0,948.0,19067.0,25332.0,no,no,no,no
The Charles Schwab Corporation,402,2004,Securities,Financials,CA,Not Available,15835.0,4328.0,948.0,19067.0,25332.0,no,no,no,no
bo,403,2004,Temporary Help,Financials,MI,Not Available,15835.0,4325.2,948.0,19067.0,25332.0,no,no,no,no
Burlington Resources Inc.,404,2004,"Mining, Crude-Oil Production",Financials,TX,Not Available,15835.0,4311.0,948.0,19067.0,25332.0,no,no,no,no
"OM Group, Inc.",405,2004,Chemicals,Financials,OH,Not Available,15835.0,4296.7,948.0,19067.0,25332.0,no,no,no,no
"Owens & Minor, Inc.",406,2004,Wholesalers: Health Care,Financials,VA,Not Available,15835.0,4244.1,948.0,19067.0,25332.0,no,no,no,no
"Liz Claiborne, Inc.",407,2004,Apparel,Financials,NY,Not Available,15835.0,4241.1,948.0,19067.0,25332.0,no,no,no,no
Auto-Owners Insurance Group,408,2004,Insurance: Property and Casualty (Mutual),Financials,MI,Not Available,15835.0,4211.3,948.0,19067.0,25332.0,no,no,no,no
Cablevision Systems,409,2004,Telecommunications,Financials,NY,Not Available,15835.0,4208.0,948.0,19067.0,25332.0,no,no,no,no
AK Steel Holding Corporation,410,2004,Metals,Financials,OH,Not Available,15835.0,4205.9,948.0,19067.0,25332.0,no,no,no,no
Hormel Foods Corporation,411,2004,Food Consumer Products,Financials,MN,Not Available,15835.0,4200.3,948.0,19067.0,25332.0,no,no,no,no
Kerr-McGee,412,2004,"Mining, Crude-Oil Production",Financials,OK,Not Available,15835.0,4190.9,948.0,19067.0,25332.0,no,no,no,no
Apache Corporation,413,2004,"Mining, Crude-Oil Production",Financials,TX,Not Available,15835.0,4190.3,948.0,19067.0,25332.0,no,no,no,no
"Big Lots, Inc.",414,2004,Specialty Retailers,Financials,OH,Not Available,15835.0,4174.4,948.0,19067.0,25332.0,no,no,no,no
The Clorox Company,416,2004,Household and Personal Products,Financials,CA,Not Available,15835.0,4171.0,948.0,19067.0,25332.0,no,no,no,no
SLM Corporation,417,2004,Diversified Financials,Financials,VA,Not Available,15835.0,4160.2,948.0,19067.0,25332.0,no,no,no,no
Phelps Dodge Corporation,418,2004,Metals,Financials,AZ,Not Available,15835.0,4142.7,948.0,19067.0,25332.0,no,no,no,no
MGM Mirage,419,2004,"Hotels, Casinos, Resorts",Financials,NV,Not Available,15835.0,4139.8,948.0,19067.0,25332.0,no,no,no,no
Brunswick Corporation,420,2004,Transportation Equipment,Financials,IL,Not Available,15835.0,4128.7,948.0,19067.0,25332.0,no,no,no,no
Rockwell Automation Inc.,421,2004,"Electronics, Electrical Equipment",Financials,WI,Not Available,15835.0,4104.0,948.0,19067.0,25332.0,no,no,no,no
Levi Strauss & Co.,422,2004,Apparel,Financials,CA,Not Available,15835.0,4090.7,948.0,19067.0,25332.0,no,no,no,no
Maxtor Corporation,423,2004,Computer Peripherals,Financials,CA,Not Available,15835.0,4086.4,948.0,19067.0,25332.0,no,no,no,no
York International Corporation,424,2004,Industrial and Farm Equipment,Financials,PA,Not Available,15835.0,4076.1,948.0,19067.0,25332.0,no,no,no,no
Starbucks Corporation,425,2004,Food Services,Financials,WA,Not Available,15835.0,4075.5,948.0,19067.0,25332.0,no,no,no,no
"International Steel Group, Inc.",426,2004,Metals,Financials,OH,Not Available,15835.0,4070.0,948.0,19067.0,25332.0,no,no,no,no
Wisconsin Energy Corporation,427,2004,Utilities: Gas and Electric,Financials,WI,Not Available,15835.0,4054.3,948.0,19067.0,25332.0,no,no,no,no
Hershey Foods Corporation,428,2004,"Mail, Package, and Freight Delivery",Financials,VA,Not Available,15835.0,4050.5,948.0,19067.0,25332.0,no,no,no,no
"Level 3 Communications, Inc.",429,2004,Telecommunications,Financials,CO,Not Available,15835.0,4026.0,948.0,19067.0,25332.0,no,no,no,no
Adolph Coors Company,430,2004,Beverages,Financials,CO,Not Available,15835.0,4000.1,948.0,19067.0,25332.0,no,no,no,no
Collins & Aikman Corporation,431,2004,Motor Vehicles & Parts,Financials,MI,Not Available,15835.0,3983.7,948.0,19067.0,25332.0,no,no,no,no
"Pathmark Stores, Inc.",432,2004,Food & Drug Stores,Financials,NJ,Not Available,15835.0,3980.9,948.0,19067.0,25332.0,no,no,no,no
Nash Finch Company,433,2004,Wholesalers: Food and Grocery,Financials,MN,Not Available,15835.0,3971.5,948.0,19067.0,25332.0,no,no,no,no
Qualcomm Incorporated,434,2004,Network and Other Communications Equipment,Financials,CA,Not Available,15835.0,3970.6,948.0,19067.0,25332.0,no,no,no,no
"CarMax, Inc.",435,2004,"Automotive Retailing, Services",Financials,VA,Not Available,15835.0,3969.9,948.0,19067.0,25332.0,no,no,no,no
"Triad Hospitals, Inc.",436,2004,Health Care,Financials,TX,Not Available,15835.0,3966.1,948.0,19067.0,25332.0,no,no,no,no
Terex Corporation,437,2004,Industrial and Farm Equipment,Financials,CT,Not Available,15835.0,3897.1,948.0,19067.0,25332.0,no,no,no,no
Hilton Hotels,438,2004,"Hotels, Casinos, Resorts",Financials,CA,Not Available,15835.0,3853.0,948.0,19067.0,25332.0,no,no,no,no
United Stationers Inc.,439,2004,Wholesalers: Electronics and Office Equipment,Financials,IL,Not Available,15835.0,3847.7,948.0,19067.0,25332.0,no,no,no,no
Golden West Financial Corporation,440,2004,Savings Institutions,Financials,CA,Not Available,15835.0,3841.7,948.0,19067.0,25332.0,no,no,no,no
"Starwood Hotels & Resorts Worldwide, Inc.",441,2004,"Hotels, Casinos, Resorts",Financials,NY,Not Available,15835.0,3801.0,948.0,19067.0,25332.0,no,no,no,no
Lyondell Chemical,441,2004,Chemicals,Financials,TX,Not Available,15835.0,3801.0,948.0,19067.0,25332.0,no,no,no,no
Western & Southern Mutual Holding Company,443,2004,"Insurance: Life, Health (Mutual)",Financials,OH,Not Available,15835.0,3795.3,948.0,19067.0,25332.0,no,no,no,no
The Timken Company,444,2004,Industrial and Farm Equipment,Financials,OH,Not Available,15835.0,3788.1,948.0,19067.0,25332.0,no,no,no,no
"Affiliated Computer Services, Inc.",445,2004,Computer And Data Services,Financials,TX,Not Available,15835.0,3787.2,948.0,19067.0,25332.0,no,no,no,no
OGE Energy Corp,446,2004,Utilities: Gas and Electric,Financials,OK,Not Available,15835.0,3786.8,948.0,19067.0,25332.0,no,no,no,no
"Ross Stores, Inc.",447,2004,Specialty Retailers,Financials,CA,Not Available,15835.0,3786.4,948.0,19067.0,25332.0,no,no,no,no
"Graybar Electric Company, Inc.",448,2004,Wholesalers: Electronics and Office Equipment,Financials,MO,Not Available,15835.0,3782.9,948.0,19067.0,25332.0,no,no,no,no
"H&R Block, Inc.",449,2004,zMiscellaneous,Financials,MO,Not Available,15835.0,3779.8,948.0,19067.0,25332.0,no,no,no,no
Tenneco Automotive Inc.,450,2004,Motor Vehicles & Parts,Financials,IL,Not Available,15835.0,3766.0,948.0,19067.0,25332.0,no,no,no,no
Ecolab Inc.,451,2004,Chemicals,Financials,MN,Not Available,15835.0,3761.8,948.0,19067.0,25332.0,no,no,no,no
"Borders Group, Inc.",452,2004,Specialty Retailers,Financials,MI,Not Available,15835.0,3731.0,948.0,19067.0,25332.0,no,no,no,no
Guidant Corporation,453,2004,Medical Products and Equipment,Financials,IN,Not Available,15835.0,3717.0,948.0,19067.0,25332.0,no,no,no,no
Engelhard Corporation,454,2004,Chemicals,Financials,NJ,Not Available,15835.0,3714.5,948.0,19067.0,25332.0,no,no,no,no
Host Marriott Corporation,455,2004,Real Estate,Financials,MD,Not Available,15835.0,3712.0,948.0,19067.0,25332.0,no,no,no,no
"NVR, Inc.",456,2004,Homebuilders,Financials,VA,Not Available,15835.0,3687.2,948.0,19067.0,25332.0,no,no,no,no
"American Axle & Manufacturing Holdings, Inc.",457,2004,Motor Vehicles & Parts,Financials,MI,Not Available,15835.0,3682.7,948.0,19067.0,25332.0,no,no,no,no
USG Corporation,458,2004,"Building Materials, Glass",Financials,IL,Not Available,15835.0,3666.0,948.0,19067.0,25332.0,no,no,no,no
"Bed Bath & Beyond, Inc.",459,2004,Specialty Retailers,Financials,NJ,Not Available,15835.0,3665.2,948.0,19067.0,25332.0,no,no,no,no
Jefferson-Pilot Corporation,460,2004,"Insurance: Life, Health (Stock)",Financials,NC,Not Available,15835.0,3650.3,948.0,19067.0,25332.0,no,no,no,no
NTL,461,2004,Telecommunications,Financials,NY,Not Available,15835.0,3645.2,948.0,19067.0,25332.0,no,no,no,no
"Universal Health Services, Inc.",462,2004,Health Care,Financials,PA,Not Available,15835.0,3643.6,948.0,19067.0,25332.0,no,no,no,no
ServiceMaster,463,2004,Diversified Outsourcing Services,Financials,IL,Not Available,15835.0,3633.6,948.0,19067.0,25332.0,no,no,no,no
W.R. Berkey,464,2004,Insurance: Property and Casualty (Stock),Financials,CT,Not Available,15835.0,3630.1,948.0,19067.0,25332.0,no,no,no,no
Stryker Corporation,465,2004,Medical Products and Equipment,Financials,MI,Not Available,15835.0,3625.3,948.0,19067.0,25332.0,no,no,no,no
Regions Financial Corporation,466,2004,Commercial Banks,Financials,AL,Not Available,15835.0,3617.9,948.0,19067.0,25332.0,no,no,no,no
"C. H. Robinson Worldwide, Inc.",467,2004,Transportation and Logistics,Financials,MN,Not Available,15835.0,3613.6,948.0,19067.0,25332.0,no,no,no,no
"Smith International, Inc.",468,2004,"Oil and Gas Equipment, Services",Financials,TX,Not Available,15835.0,3594.8,948.0,19067.0,25332.0,no,no,no,no
Fisher Scientific International Inc.,469,2004,Wholesalers: Diversified,Financials,NH,Not Available,15835.0,3564.4,948.0,19067.0,25332.0,no,no,no,no
"Advance Auto Parts, Inc.",470,2004,Specialty Retailers,Financials,VA,Not Available,15835.0,3546.2,948.0,19067.0,25332.0,no,no,no,no
Sealed Air Corporation,471,2004,"Packaging, Containers",Financials,NJ,Not Available,15835.0,3531.9,948.0,19067.0,25332.0,no,no,no,no
Interstate Bakeries Corporation,472,2004,Food Consumer Products,Financials,MO,Not Available,15835.0,3525.8,948.0,19067.0,25332.0,no,no,no,no
"Advanced Micro Devices, Inc.",473,2004,Semiconductors and Other Electronic Components,Financials,CA,Not Available,15835.0,3519.2,948.0,19067.0,25332.0,no,no,no,no
Cooper Tire & Rubber Company,474,2004,Motor Vehicles & Parts,Financials,OH,Not Available,15835.0,3514.4,948.0,19067.0,25332.0,no,no,no,no
"Omnicare, Inc.",475,2004,Health Care,Financials,KY,Not Available,15835.0,3499.2,948.0,19067.0,25332.0,no,no,no,no
AGCO Corporation,476,2004,Industrial and Farm Equipment,Financials,GA,Not Available,15835.0,3495.3,948.0,19067.0,25332.0,no,no,no,no
Reebok International Ltd.,477,2004,Apparel,Financials,MA,Not Available,15835.0,3485.3,948.0,19067.0,25332.0,no,no,no,no
Boston Scientific Corporation,478,2004,Medical Products and Equipment,Financials,MA,Not Available,15835.0,3476.0,948.0,19067.0,25332.0,no,no,no,no
"Kindred Healthcare, Inc.",479,2004,Health Care,Financials,KY,Not Available,15835.0,3455.7,948.0,19067.0,25332.0,no,no,no,no
"Telephone and Data Systems, Inc.",480,2004,Telecommunications,Financials,IL,Not Available,15835.0,3445.2,948.0,19067.0,25332.0,no,no,no,no
"The Ryland Group, Inc.",481,2004,Homebuilders,Financials,CA,Not Available,15835.0,3444.1,948.0,19067.0,25332.0,no,no,no,no
SCANA Corporation,482,2004,Utilities: Gas and Electric,Financials,SC,Not Available,15835.0,3416.0,948.0,19067.0,25332.0,no,no,no,no
"LandAmerica Financial Group, Inc.",483,2004,Insurance: Property and Casualty (Stock),Financials,VA,Not Available,15835.0,3406.0,948.0,19067.0,25332.0,no,no,no,no
"Gateway, Inc.",484,2004,"Computers, Office Equipment",Financials,CA,Not Available,15835.0,3402.4,948.0,19067.0,25332.0,no,no,no,no
"Peter Kiewit Sons', Inc.",485,2004,Engineering & Construction,Financials,NE,Not Available,15835.0,3375.0,948.0,19067.0,25332.0,no,no,no,no
"American Financial Group, Inc.",486,2004,Insurance: Property and Casualty (Stock),Financials,OH,Not Available,15835.0,3365.7,948.0,19067.0,25332.0,no,no,no,no
Henry Schein Inc.,487,2004,Wholesalers: Health Care,Financials,NY,Not Available,15835.0,3353.8,948.0,19067.0,25332.0,no,no,no,no
"The Shaw Group, Inc.",488,2004,Engineering & Construction,Financials,LA,Not Available,15835.0,3306.8,948.0,19067.0,25332.0,no,no,no,no
Comerica Incorporated,489,2004,Commercial Banks,Financials,MI,Not Available,15835.0,3299.0,948.0,19067.0,25332.0,no,no,no,no
"Wesco International, Inc.",490,2004,Wholesalers: Diversified,Financials,PA,Not Available,15835.0,3286.8,948.0,19067.0,25332.0,no,no,no,no
Old Republic International Corporation,491,2004,Insurance: Property and Casualty (Stock),Financials,IL,Not Available,15835.0,3285.8,948.0,19067.0,25332.0,no,no,no,no
"Brinker International, Inc.",492,2004,Food Services,Financials,TX,Not Available,15835.0,3285.4,948.0,19067.0,25332.0,no,no,no,no
Equity Office Properties Trust,493,2004,Real Estate,Financials,IL,Not Available,15835.0,3279.5,948.0,19067.0,25332.0,no,no,no,no
Allmerica Financial Corporation,494,2004,Insurance: Property and Casualty (Stock),Financials,MA,Not Available,15835.0,3263.6,948.0,19067.0,25332.0,no,no,no,no
"Armstrong Holdings, Inc.",495,2004,"Building Materials, Glass",Financials,PA,Not Available,15835.0,3259.0,948.0,19067.0,25332.0,no,no,no,no
"Spartan Stores, Inc.",496,2004,Wholesalers: Food and Grocery,Financials,MI,Not Available,15835.0,3256.0,948.0,19067.0,25332.0,no,no,no,no
"Hughes Supply, Inc.",497,2004,Wholesalers: Diversified,Financials,FL,Not Available,15835.0,3253.4,948.0,19067.0,25332.0,no,no,no,no
"PepsiAmericas, Inc.",498,2004,Beverages,Financials,MN,Not Available,15835.0,3236.8,948.0,19067.0,25332.0,no,no,no,no
The New York Times Company,499,2004,"Publishing, Printing",Financials,NY,Not Available,15835.0,3227.2,948.0,19067.0,25332.0,no,no,no,no
Newmont Mining Corporation,500,2004,"Mining, Crude-Oil Production",Financials,CO,Not Available,15835.0,3214.1,948.0,19067.0,25332.0,no,no,no,no
"Wal-Mart Stores, Inc.",1,2005,General Merchandisers,Financials,AR,Not Available,15835.0,288189.0,948.0,19067.0,25332.0,no,no,no,no
Exxon Mobil Corporation,2,2005,Petroleum Refining,Financials,TX,Not Available,15835.0,270772.0,948.0,19067.0,25332.0,no,no,no,no
General Motors Corporation,3,2005,Motor Vehicles & Parts,Financials,MI,Not Available,15835.0,193517.0,948.0,19067.0,25332.0,no,no,no,no
Ford Motor Company,4,2005,Motor Vehicles & Parts,Financials,MI,Not Available,15835.0,172233.0,948.0,19067.0,25332.0,no,no,no,no
General Electric Company,5,2005,Diversified Financials,Financials,CT,Not Available,15835.0,152363.0,948.0,19067.0,25332.0,no,no,no,no
ChevronTexaco Corporation,6,2005,Petroleum Refining,Financials,CA,Not Available,15835.0,147967.0,948.0,19067.0,25332.0,no,no,no,no
ConocoPhillips,7,2005,Petroleum Refining,Financials,TX,Not Available,15835.0,121663.0,948.0,19067.0,25332.0,no,no,no,no
"Citigroup, Inc.",8,2005,Commercial Banks,Financials,NY,Not Available,15835.0,108276.0,948.0,19067.0,25332.0,no,no,no,no
"American International Group,Inc.",9,2005,Insurance: Property and Casualty (Stock),Financials,NY,Not Available,15835.0,98610.0,948.0,19067.0,25332.0,no,no,no,no
International Business Machines Corporation,10,2005,"Computers, Office Equipment",Financials,NY,Not Available,15835.0,96293.0,948.0,19067.0,25332.0,no,no,no,no
Hewlett-Packard Company,11,2005,"Computers, Office Equipment",Financials,CA,Not Available,15835.0,79905.0,948.0,19067.0,25332.0,no,no,no,no
Berkshire Hathaway Inc.,12,2005,Insurance: Property and Casualty (Stock),Financials,NE,Not Available,15835.0,74382.0,948.0,19067.0,25332.0,no,no,no,no
"The Home Depot, Inc.",13,2005,Specialty Retailers,Financials,GA,Not Available,15835.0,73094.0,948.0,19067.0,25332.0,no,no,no,no
Verizon Communications Inc.,14,2005,Telecommunications,Financials,NY,Not Available,15835.0,71563.3,948.0,19067.0,25332.0,no,no,no,no
McKesson Corporation,15,2005,Wholesalers: Health Care,Financials,CA,Not Available,15835.0,69506.1,948.0,19067.0,25332.0,no,no,no,no
"Cardinal Health, Inc.",16,2005,Wholesalers: Health Care,Financials,OH,Not Available,15835.0,65130.6,948.0,19067.0,25332.0,no,no,no,no
"Altria Group, Inc.",17,2005,Tobacco,Financials,NY,Not Available,15835.0,64440.0,948.0,19067.0,25332.0,no,no,no,no
Bank of America Corporation,18,2005,Commercial Banks,Financials,NC,Not Available,15835.0,63324.0,948.0,19067.0,25332.0,no,no,no,no
State Farm Insurance Cos.,19,2005,Insurance: Property and Casualty (Mutual),Financials,IL,Not Available,15835.0,58818.9,948.0,19067.0,25332.0,no,no,no,no
J.P. Morgan Chase & Co.,20,2005,Commercial Banks,Financials,NY,Not Available,15835.0,56931.0,948.0,19067.0,25332.0,no,no,no,no
The Kroger Company,21,2005,Food & Drug Stores,Financials,OH,Not Available,15835.0,56434.4,948.0,19067.0,25332.0,no,no,no,no
Valero Energy Corporation,22,2005,Petroleum Refining,Financials,TX,Not Available,15835.0,53918.6,948.0,19067.0,25332.0,no,no,no,no
AmerisourceBergen Corp.,23,2005,Wholesalers: Health Care,Financials,PA,Not Available,15835.0,53179.0,948.0,19067.0,25332.0,no,no,no,no
Pfizer Inc.,24,2005,Pharmaceuticals,Financials,NY,Not Available,15835.0,52921.0,948.0,19067.0,25332.0,no,no,no,no
Boeing,25,2005,Aerospace & Defense,Financials,IL,Not Available,15835.0,52553.0,948.0,19067.0,25332.0,no,no,no,no
The Procter & Gamble Company,26,2005,Household and Personal Products,Financials,OH,Not Available,15835.0,51407.0,948.0,19067.0,25332.0,no,no,no,no
Target Corporation,27,2005,General Merchandisers,Financials,MN,Not Available,15835.0,49934.0,948.0,19067.0,25332.0,no,no,no,no
Dell Inc.,28,2005,"Computers, Office Equipment",Financials,TX,Not Available,15835.0,49205.0,948.0,19067.0,25332.0,no,no,no,no
Costco Wholesale Corporation,29,2005,Specialty Retailers,Financials,WA,Not Available,15835.0,48107.0,948.0,19067.0,25332.0,no,no,no,no
Johnson & Johnson,30,2005,Pharmaceuticals,Financials,NJ,Not Available,15835.0,47348.0,948.0,19067.0,25332.0,no,no,no,no
Marathon Oil Corporation,31,2005,Petroleum Refining,Financials,TX,Not Available,15835.0,45444.0,948.0,19067.0,25332.0,no,no,no,no
Time Warner Inc.,32,2005,Entertainment,Financials,NY,Not Available,15835.0,42869.0,948.0,19067.0,25332.0,no,no,no,no
